,PontosCredito,Idade,VinculoEmpresa,DinheiroRestante,NumProdutosComprados,CartaoCredito,MembroAtivo,SalarioEstimado,Pais_France,Pais_Germany,Pais_Spain,Sexo_Male,Sexo_Female,Churn
2490,706,24,2,141078.57,1,1,1,24402.87,0,0,1,1,0,0
2491,557,39,7,49572.73,1,1,0,115287.99,1,0,0,0,1,1
2492,720,33,9,0.0,2,1,1,142956.48,1,0,0,1,0,0
2493,561,37,4,101470.29,1,0,1,88838.14,0,0,1,1,0,0
2494,655,60,3,0.0,2,1,1,86981.45,1,0,0,0,1,0
2495,682,55,9,0.0,1,1,0,153356.8,1,0,0,1,0,1
2496,591,58,5,128468.69,1,0,1,137254.55,0,0,1,1,0,0
2497,683,33,8,0.0,1,0,0,73564.44,1,0,0,1,0,0
2498,678,83,6,123356.63,1,0,1,92934.41,0,1,0,1,0,0
2499,727,35,5,136364.46,1,0,0,142754.71,1,0,0,1,0,0
2500,807,60,1,72948.58,2,1,1,17355.36,0,1,0,0,1,0
2501,834,23,4,131254.81,1,1,0,20199.3,1,0,0,1,0,0
2502,609,39,8,141675.23,1,0,1,175664.25,1,0,0,0,1,0
2503,676,26,1,108348.66,1,0,0,60231.74,0,1,0,0,1,1
2504,516,33,3,0.0,2,1,1,58685.59,0,0,1,0,1,0
2505,831,30,2,0.0,2,0,1,3430.38,1,0,0,1,0,0
2506,748,32,5,154737.88,2,1,1,172638.13,1,0,0,1,0,0
2507,580,24,1,133811.78,1,1,0,17185.95,0,1,0,1,0,1
2508,735,28,5,160454.15,2,0,1,114957.22,0,1,0,1,0,0
2509,531,31,7,117052.82,1,1,0,118508.09,0,1,0,0,1,1
2510,568,26,10,109819.16,2,1,0,154491.39,0,1,0,0,1,0
2511,677,44,4,148770.61,2,1,1,191057.76,0,1,0,0,1,0
2512,581,43,9,78022.61,1,0,1,30662.91,0,0,1,1,0,0
2513,730,29,2,0.0,2,1,0,14174.09,0,0,1,1,0,0
2514,572,30,6,0.0,1,0,1,175025.27,1,0,0,0,1,0
2515,665,52,3,0.0,1,1,0,116137.01,1,0,0,1,0,1
2516,651,24,7,40224.7,1,1,1,178341.33,0,1,0,0,1,0
2517,429,27,6,117307.44,2,1,1,24020.49,1,0,0,0,1,0
2518,679,39,0,86843.61,1,0,1,159830.58,1,0,0,1,0,0
2519,511,31,5,137411.29,1,0,1,161854.98,1,0,0,0,1,0
2520,648,28,9,102282.61,1,1,1,157891.11,0,0,1,0,1,0
2521,749,22,4,94762.16,2,1,1,42241.54,0,1,0,1,0,0
2522,684,56,8,78707.16,1,1,1,99398.36,0,0,1,1,0,0
2523,427,29,1,141325.56,1,1,1,93839.3,1,0,0,1,0,0
2524,630,31,1,0.0,2,1,1,169802.73,0,0,1,0,1,0
2525,567,37,7,0.0,2,1,1,28690.9,1,0,0,0,1,0
2526,472,28,4,0.0,2,1,0,1801.77,0,0,1,0,1,0
2527,625,35,5,86147.46,2,1,0,163440.8,0,1,0,0,1,1
2528,619,27,1,154483.98,1,1,0,156394.74,1,0,0,1,0,0
2529,430,38,9,0.0,2,1,1,12050.77,1,0,0,1,0,0
2530,433,27,2,0.0,2,1,1,153698.65,0,0,1,1,0,0
2531,705,25,3,113736.27,1,0,1,196864.61,1,0,0,1,0,0
2532,493,46,4,0.0,2,1,0,1907.66,1,0,0,0,1,0
2533,637,44,2,0.0,2,1,0,149665.65,1,0,0,0,1,0
2534,616,41,1,103560.57,1,1,0,236.45,0,1,0,0,1,1
2535,702,45,9,74989.58,1,1,1,171014.69,1,0,0,1,0,0
2536,703,26,1,97331.19,1,1,0,63717.49,0,1,0,0,1,0
2537,793,32,2,0.0,2,1,0,193817.63,1,0,0,1,0,1
2538,583,24,9,135125.28,1,0,0,89801.9,1,0,0,1,0,0
2539,612,33,5,69478.57,1,1,0,8973.67,0,0,1,1,0,1
2540,643,46,6,0.0,2,0,0,106781.59,1,0,0,0,1,0
2541,751,29,10,147737.63,1,0,1,94951.27,1,0,0,1,0,0
2542,728,29,1,0.0,1,1,1,83056.22,0,0,1,0,1,0
2543,592,37,4,212692.97,1,0,0,176395.02,1,0,0,1,0,0
2544,592,38,4,0.0,2,1,0,35338.96,1,0,0,0,1,0
2545,728,34,6,90425.15,2,1,1,11597.69,1,0,0,0,1,0
2546,645,37,7,0.0,2,1,0,13589.93,0,0,1,0,1,0
2547,604,34,3,0.0,2,1,0,38587.7,0,0,1,0,1,0
2548,539,36,6,0.0,3,1,1,118959.64,0,0,1,1,0,0
2549,750,34,9,112822.26,1,0,0,150401.53,0,0,1,0,1,1
2550,712,40,3,109308.79,2,1,0,120158.72,0,1,0,0,1,1
2551,523,36,8,158351.02,2,1,0,155304.53,1,0,0,1,0,0
2552,747,27,10,0.0,2,0,0,13007.89,1,0,0,1,0,0
2553,653,41,1,104584.11,1,1,0,15126.32,0,1,0,1,0,1
2554,599,28,7,119706.22,1,0,0,31190.42,1,0,0,1,0,0
2555,705,23,5,0.0,2,1,1,73131.73,0,0,1,0,1,0
2556,537,38,1,0.0,2,0,1,41233.97,0,0,1,0,1,0
2557,680,49,10,0.0,2,1,0,187008.45,1,0,0,1,0,0
2558,677,34,3,126729.41,1,1,1,26106.39,0,1,0,1,0,1
2559,681,59,4,122781.51,1,0,1,140166.95,1,0,0,1,0,0
2560,651,45,10,135923.16,1,1,0,18732.84,0,0,1,0,1,0
2561,710,31,5,0.0,2,1,0,9561.73,0,0,1,0,1,0
2562,730,27,5,0.0,2,1,1,116081.93,1,0,0,1,0,0
2563,559,40,5,139129.44,1,0,1,32635.54,0,0,1,0,1,0
2564,722,50,4,132088.59,1,1,1,128262.14,0,0,1,0,1,0
2565,557,38,2,129893.56,1,0,0,102076.03,0,1,0,0,1,0
2566,586,58,7,151933.63,1,1,0,162960.05,1,0,0,1,0,1
2567,644,33,8,0.0,2,1,1,155294.17,1,0,0,1,0,0
2568,790,24,7,107418.27,1,0,1,160450.21,0,1,0,1,0,0
2569,850,51,4,124425.99,1,0,0,118545.49,0,1,0,1,0,1
2570,800,38,2,168190.33,2,1,0,68052.08,1,0,0,0,1,0
2571,619,33,2,167733.51,2,1,1,65222.48,1,0,0,0,1,0
2572,714,31,6,152926.6,1,1,1,50899.91,0,0,1,0,1,0
2573,507,31,2,134237.07,1,1,1,166423.66,0,1,0,1,0,1
2574,670,68,4,0.0,2,1,1,11426.7,1,0,0,1,0,0
2575,622,23,8,0.0,2,1,1,131389.39,0,0,1,0,1,0
2576,718,32,9,169947.41,2,1,1,27979.16,0,1,0,1,0,0
2577,640,28,7,0.0,2,1,1,131097.9,1,0,0,1,0,0
2578,700,26,4,119009.57,1,1,0,141926.43,1,0,0,1,0,0
2579,570,42,0,107856.57,2,1,0,127528.84,0,1,0,1,0,0
2580,569,32,8,145330.43,1,1,1,132038.65,0,1,0,0,1,0
2581,659,36,2,76190.48,2,1,1,149066.14,0,1,0,1,0,0
2582,732,36,7,0.0,2,1,1,60830.24,1,0,0,1,0,0
2583,706,47,10,144090.42,1,1,0,140938.95,0,1,0,0,1,1
2584,749,66,6,182532.23,2,1,1,195429.92,0,1,0,1,0,0
2585,779,48,2,115290.27,1,0,0,98912.69,1,0,0,0,1,1
2586,802,31,1,125013.72,1,1,1,187658.09,0,1,0,1,0,0
2587,509,41,7,126683.8,1,0,1,114775.53,0,0,1,1,0,0
2588,543,67,0,128843.67,1,1,1,134612.48,1,0,0,0,1,0
2589,724,28,9,0.0,2,1,1,100240.2,1,0,0,1,0,0
2590,778,38,3,145018.49,2,1,1,126702.41,1,0,0,1,0,0
2591,644,18,7,0.0,1,0,1,59645.24,0,0,1,1,0,1
2592,822,32,8,116358.0,1,1,0,108798.36,1,0,0,1,0,0
2593,775,27,4,152309.37,1,1,0,104112.0,1,0,0,0,1,0
2594,600,41,1,0.0,2,1,1,91193.65,1,0,0,0,1,0
2595,820,39,1,104614.29,1,1,0,61538.43,1,0,0,0,1,1
2596,658,36,8,174060.46,1,1,1,94925.62,1,0,0,1,0,0
2597,669,43,1,160474.59,1,1,1,95963.14,1,0,0,0,1,0
2598,673,38,2,170061.92,2,0,0,134901.34,1,0,0,0,1,1
2599,603,40,4,102833.46,2,1,1,38829.11,1,0,0,1,0,0
2600,674,45,7,142072.02,1,1,0,37013.29,1,0,0,1,0,0
2601,828,30,4,73070.18,2,0,0,161671.15,1,0,0,1,0,0
2602,593,36,2,70181.48,2,1,0,80608.12,1,0,0,1,0,0
2603,684,38,5,105069.98,2,1,1,198355.28,1,0,0,1,0,0
2604,528,29,9,170214.23,2,1,0,49284.0,0,1,0,0,1,0
2605,540,42,9,87271.41,2,1,0,172572.64,0,1,0,0,1,0
2606,705,25,0,97544.29,1,0,1,59887.15,1,0,0,1,0,0
2607,622,47,6,142319.03,1,0,0,100183.05,0,0,1,0,1,0
2608,727,52,4,0.0,2,1,1,118429.02,1,0,0,1,0,0
2609,615,32,1,0.0,2,0,0,2139.25,1,0,0,1,0,0
2610,730,26,3,0.0,1,1,0,34542.41,0,0,1,1,0,0
2611,543,35,5,137482.19,1,0,0,62389.35,1,0,0,1,0,0
2612,654,37,5,112146.12,1,1,0,75927.35,0,1,0,1,0,0
2613,775,60,7,0.0,2,1,1,111558.7,1,0,0,1,0,0
2614,526,34,3,122726.56,1,1,1,46772.36,0,1,0,1,0,0
2615,749,40,1,139290.41,1,1,0,182855.42,1,0,0,1,0,1
2616,765,51,3,123372.3,1,1,1,115429.32,1,0,0,1,0,0
2617,421,28,8,122384.22,3,1,1,89017.38,0,1,0,1,0,1
2618,772,34,9,0.0,2,1,0,170980.86,1,0,0,1,0,0
2619,659,48,4,123593.22,2,1,0,82469.06,0,1,0,1,0,1
2620,664,32,10,107209.73,1,1,1,112340.2,1,0,0,1,0,0
2621,790,46,2,131365.37,2,1,1,180290.68,0,0,1,1,0,0
2622,595,20,4,95830.43,1,1,0,177738.98,1,0,0,1,0,0
2623,741,60,5,0.0,1,1,1,38914.51,1,0,0,0,1,0
2624,655,34,4,109783.69,2,1,0,134034.32,0,0,1,0,1,0
2625,640,38,9,0.0,2,1,0,88827.67,1,0,0,1,0,0
2626,738,49,3,0.0,3,1,1,65066.48,0,0,1,1,0,1
2627,850,36,0,164850.54,1,1,1,62722.44,1,0,0,0,1,0
2628,614,51,3,0.0,2,1,1,5552.37,1,0,0,1,0,0
2629,769,48,2,96542.16,2,0,1,197885.72,1,0,0,1,0,0
2630,632,31,3,136556.44,1,1,0,82152.83,0,0,1,1,0,1
2631,653,36,3,0.0,2,0,0,110525.6,0,0,1,0,1,0
2632,655,28,10,0.0,2,0,1,126565.21,1,0,0,1,0,0
2633,584,37,10,134171.8,4,1,1,70927.11,0,1,0,0,1,1
2634,796,23,3,146584.19,2,0,0,125445.8,0,0,1,0,1,0
2635,593,26,9,76226.9,1,1,0,167564.82,0,0,1,1,0,0
2636,539,42,1,177728.55,1,1,0,105013.63,0,1,0,1,0,0
2637,458,35,9,146780.52,2,1,1,3476.38,0,1,0,1,0,0
2638,695,31,5,106089.2,1,0,0,99537.68,1,0,0,0,1,0
2639,530,55,4,120905.03,1,0,1,123475.88,1,0,0,0,1,1
2640,655,28,3,113811.85,2,0,1,76844.23,0,0,1,0,1,0
2641,738,33,4,92676.3,1,1,0,105817.63,1,0,0,1,0,0
2642,525,33,1,112833.35,1,0,1,175178.56,1,0,0,1,0,0
2643,640,47,6,89799.46,2,0,1,13783.77,1,0,0,0,1,1
2644,772,30,4,78653.05,1,1,0,1790.48,0,0,1,1,0,0
2645,539,38,8,71460.67,2,1,1,10074.05,0,0,1,1,0,0
2646,597,40,9,106756.01,2,1,0,151167.94,0,1,0,0,1,0
2647,551,38,10,0.0,2,1,1,216.27,1,0,0,0,1,0
2648,584,26,4,0.0,2,1,0,147600.54,1,0,0,1,0,0
2649,686,60,9,0.0,3,1,1,75246.21,1,0,0,1,0,1
2650,723,30,1,0.0,3,1,0,164647.72,0,0,1,1,0,1
2651,564,33,2,115761.51,1,0,1,112350.21,0,1,0,0,1,1
2652,553,48,3,0.0,1,0,1,30730.95,0,0,1,0,1,1
2653,543,41,5,0.0,2,0,1,143980.29,0,0,1,1,0,0
2654,670,38,7,0.0,2,1,1,77864.41,1,0,0,1,0,0
2655,618,21,2,125682.79,1,0,0,57762.0,1,0,0,0,1,0
2656,624,42,3,145155.37,1,1,0,72169.95,1,0,0,1,0,1
2657,470,31,2,101675.22,2,1,0,45033.75,0,0,1,0,1,0
2658,414,60,3,0.0,2,1,1,93844.82,0,0,1,1,0,0
2659,439,36,2,165536.28,2,1,1,123956.83,1,0,0,1,0,0
2660,754,40,2,160625.17,1,0,1,3554.63,0,0,1,1,0,0
2661,730,45,6,152880.97,1,0,0,162478.11,0,1,0,1,0,0
2662,716,39,10,115301.31,1,1,0,43527.4,0,1,0,0,1,1
2663,703,28,9,0.0,2,0,1,2151.17,1,0,0,1,0,0
2664,517,53,0,109172.88,1,1,0,54676.1,0,1,0,1,0,1
2665,521,38,6,0.0,2,1,0,51454.06,1,0,0,1,0,0
2666,561,45,2,168085.38,2,0,1,115719.08,0,1,0,0,1,0
2667,592,70,5,71816.74,2,1,0,105096.82,0,1,0,0,1,1
2668,526,36,1,0.0,1,1,0,160696.72,1,0,0,1,0,0
2669,671,34,5,130929.02,4,1,1,28238.25,0,0,1,0,1,1
2670,598,64,9,0.0,1,0,1,13181.37,1,0,0,0,1,1
2671,446,51,4,105056.13,1,0,0,70613.52,1,0,0,0,1,0
2672,722,29,9,0.0,2,1,1,142033.07,0,0,1,0,1,0
2673,574,43,3,141349.43,1,1,1,100187.43,0,1,0,0,1,0
2674,682,58,4,0.0,1,1,0,176036.01,0,0,1,0,1,0
2675,624,34,6,0.0,1,1,0,582.59,0,0,1,0,1,1
2676,554,40,4,0.0,1,0,1,168780.04,1,0,0,1,0,0
2677,802,40,4,0.0,2,1,1,81908.09,0,0,1,1,0,0
2678,553,31,6,0.0,2,0,0,124596.63,1,0,0,1,0,0
2679,542,43,8,145618.37,1,0,1,10350.74,1,0,0,0,1,0
2680,841,31,3,162701.65,2,1,1,126794.56,1,0,0,0,1,0
2681,634,41,8,68213.99,1,1,1,6382.46,1,0,0,0,1,0
2682,700,40,2,0.0,2,1,0,199753.97,0,0,1,0,1,0
2683,643,32,2,0.0,1,0,0,131301.74,0,0,1,0,1,0
2684,714,35,6,126077.43,2,1,1,53954.24,0,1,0,0,1,0
2685,585,30,6,0.0,2,1,1,137757.69,1,0,0,0,1,0
2686,589,46,9,0.0,2,1,0,170676.67,1,0,0,1,0,0
2687,689,67,9,157094.78,1,1,1,99490.01,0,1,0,1,0,0
2688,664,24,7,0.0,1,0,1,35611.35,1,0,0,1,0,0
2689,625,36,8,129944.39,2,0,0,198914.8,1,0,0,0,1,0
2690,446,32,8,0.0,2,0,0,133292.94,1,0,0,1,0,0
2691,684,46,3,102955.14,2,1,0,154137.33,0,1,0,0,1,0
2692,850,33,10,0.0,1,1,0,4861.72,1,0,0,1,0,1
2693,747,43,1,130788.71,1,0,1,101495.0,1,0,0,1,0,1
2694,604,56,0,62732.65,1,0,1,124954.56,1,0,0,0,1,0
2695,632,39,5,97854.37,2,1,0,93536.38,0,0,1,0,1,0
2696,655,37,9,121342.24,1,1,1,180241.44,0,1,0,1,0,0
2697,735,38,7,86131.71,2,0,0,93478.96,0,0,1,1,0,0
2698,633,60,8,69365.25,1,1,1,10288.24,1,0,0,0,1,0
2699,615,19,5,0.0,2,1,0,159920.92,0,0,1,1,0,0
2700,634,46,5,123642.36,1,1,1,49725.16,0,1,0,0,1,1
2701,568,44,7,0.0,2,0,0,62370.67,1,0,0,0,1,1
2702,562,51,1,124662.54,1,1,1,65390.46,1,0,0,0,1,1
2703,833,30,1,0.0,2,1,0,141860.62,1,0,0,1,0,0
2704,691,41,2,0.0,1,1,1,56850.92,1,0,0,1,0,1
2705,850,32,7,0.0,2,0,0,155227.0,1,0,0,0,1,0
2706,586,38,2,0.0,2,1,0,87168.46,1,0,0,0,1,0
2707,687,29,7,93617.07,1,0,1,113050.92,0,0,1,0,1,0
2708,719,38,0,0.0,1,1,0,126876.47,0,0,1,1,0,0
2709,434,58,9,125801.03,2,1,0,60891.8,0,1,0,0,1,1
2710,697,34,2,126558.92,1,1,0,73334.43,1,0,0,0,1,0
2711,707,30,8,0.0,2,1,0,33159.37,1,0,0,1,0,0
2712,628,27,5,95826.49,2,1,0,155996.96,0,1,0,1,0,0
2713,597,60,0,78539.84,1,0,1,48502.88,0,1,0,0,1,0
2714,567,48,3,0.0,1,1,0,55362.45,1,0,0,0,1,0
2715,801,32,4,75170.54,1,1,1,37898.5,1,0,0,0,1,0
2716,692,29,4,0.0,2,0,0,138880.24,0,0,1,0,1,0
2717,643,33,0,137811.75,1,1,1,184856.89,1,0,0,0,1,0
2718,576,29,7,130575.26,1,0,1,173629.78,0,1,0,1,0,0
2719,773,42,8,152324.66,2,1,0,171733.22,0,1,0,0,1,0
2720,554,35,6,117707.18,2,0,0,95277.15,1,0,0,0,1,1
2721,773,41,5,0.0,1,1,0,28266.9,0,0,1,0,1,1
2722,582,50,2,148942.0,1,1,1,116944.3,1,0,0,1,0,0
2723,749,28,3,0.0,1,1,0,3408.7,0,0,1,0,1,0
2724,599,58,4,0.0,1,0,0,176407.15,1,0,0,1,0,1
2725,752,33,4,0.0,2,1,1,39570.78,1,0,0,1,0,0
2726,625,39,10,129845.26,1,1,1,96444.88,0,1,0,0,1,0
2727,737,30,8,174356.13,1,0,0,31928.5,1,0,0,1,0,0
2728,653,30,2,88243.29,2,1,1,96658.26,0,0,1,0,1,0
2729,721,55,3,44020.89,1,1,0,65864.4,1,0,0,0,1,1
2730,687,40,1,0.0,2,1,0,8207.36,0,0,1,0,1,0
2731,691,24,6,0.0,2,1,1,92811.2,1,0,0,1,0,0
2732,605,30,9,135422.31,1,0,1,186418.85,1,0,0,0,1,0
2733,601,40,10,127847.86,1,0,0,173245.68,1,0,0,1,0,0
2734,681,41,0,120549.29,2,1,0,175722.31,1,0,0,0,1,0
2735,662,54,1,187997.15,1,0,0,111442.71,0,0,1,0,1,1
2736,580,34,6,0.0,2,1,1,160095.31,1,0,0,1,0,0
2737,576,39,9,84719.98,1,0,0,191063.36,1,0,0,1,0,0
2738,425,39,5,0.0,2,1,0,140941.47,0,0,1,0,1,0
2739,615,36,6,0.0,1,1,1,27011.8,1,0,0,1,0,1
2740,525,59,6,55328.4,1,1,0,83342.73,1,0,0,0,1,1
2741,443,59,4,110939.3,1,1,0,72846.58,0,1,0,1,0,1
2742,709,32,2,0.0,2,0,0,109681.29,1,0,0,0,1,0
2743,632,71,3,83116.68,1,1,1,27597.76,1,0,0,1,0,0
2744,625,52,8,121161.57,1,1,0,48988.28,0,0,1,1,0,0
2745,660,35,6,100768.77,1,1,0,19199.61,1,0,0,0,1,0
2746,599,43,4,0.0,1,1,0,170347.1,1,0,0,0,1,0
2747,817,46,0,89087.89,1,0,1,87941.85,0,1,0,0,1,1
2748,510,26,6,136214.08,1,0,0,159742.33,1,0,0,0,1,0
2749,590,29,10,0.0,1,1,1,51907.72,0,0,1,1,0,1
2750,640,29,3,0.0,2,1,0,2743.69,1,0,0,0,1,0
2751,741,53,3,0.0,2,1,1,38913.68,0,0,1,1,0,0
2752,589,38,8,92219.21,1,1,0,99106.97,0,1,0,1,0,0
2753,571,47,7,0.0,2,0,0,112366.98,1,0,0,0,1,0
2754,576,28,1,119336.29,2,0,1,58976.85,0,1,0,1,0,0
2755,684,40,6,137326.65,1,1,0,186976.6,0,1,0,0,1,0
2756,652,33,7,128135.99,1,1,0,158437.73,0,1,0,1,0,0
2757,803,31,9,157120.86,2,1,0,141300.53,1,0,0,1,0,0
2758,740,56,4,99097.33,1,1,1,85016.64,0,0,1,0,1,1
2759,803,41,9,137742.9,2,1,1,166957.82,0,1,0,1,0,0
2760,692,24,2,120596.93,1,0,1,180490.53,0,1,0,1,0,0
2761,645,49,5,110132.55,3,0,1,187689.91,0,0,1,0,1,1
2762,460,27,7,0.0,2,1,0,156150.08,1,0,0,0,1,1
2763,508,64,2,0.0,1,1,1,6076.62,1,0,0,0,1,0
2764,603,55,7,127723.25,2,1,0,139469.11,0,1,0,0,1,1
2765,692,54,5,0.0,2,1,1,88721.84,1,0,0,1,0,0
2766,585,28,9,135337.49,2,1,1,40385.61,0,1,0,0,1,0
2767,752,32,9,115587.49,2,0,1,101677.46,0,1,0,1,0,0
2768,558,38,8,113000.92,1,1,1,152872.39,1,0,0,1,0,0
2769,572,24,1,0.0,2,1,1,151460.84,1,0,0,1,0,0
2770,452,32,5,0.0,2,0,1,75279.39,1,0,0,0,1,0
2771,689,29,1,77556.79,2,1,1,122998.26,1,0,0,0,1,0
2772,642,26,0,0.0,1,0,0,47472.68,1,0,0,1,0,0
2773,665,37,3,111911.63,1,1,1,110359.68,0,1,0,0,1,1
2774,782,34,9,0.0,1,1,0,183021.06,1,0,0,1,0,1
2775,637,40,6,0.0,2,1,1,181610.6,0,0,1,0,1,0
2776,785,61,4,129855.72,2,1,0,170214.82,0,0,1,0,1,1
2777,588,44,8,154409.74,1,1,0,49324.03,1,0,0,1,0,1
2778,850,50,10,0.0,2,1,1,33741.84,0,0,1,0,1,0
2779,677,37,3,88363.03,1,0,1,117946.3,1,0,0,1,0,0
2780,628,50,8,0.0,1,0,0,144366.83,0,0,1,1,0,1
2781,584,31,5,0.0,2,1,0,31474.27,1,0,0,1,0,0
2782,577,28,7,0.0,1,1,0,143274.41,0,0,1,1,0,0
2783,691,30,7,116927.89,1,1,0,21198.39,0,1,0,1,0,0
2784,663,28,8,123674.28,2,1,1,87985.2,0,1,0,1,0,0
2785,492,35,8,121063.49,1,0,0,85421.48,1,0,0,1,0,0
2786,611,28,2,0.0,2,0,0,25395.83,1,0,0,1,0,0
2787,653,43,0,0.0,2,1,0,27862.58,1,0,0,1,0,0
2788,640,34,1,137523.02,1,0,0,24761.36,0,0,1,1,0,0
2789,738,36,5,0.0,2,1,1,96881.32,0,0,1,1,0,0
2790,809,33,3,0.0,2,0,1,141426.78,0,0,1,0,1,0
2791,488,32,3,114540.38,1,1,0,92568.07,0,1,0,1,0,0
2792,850,27,1,101278.25,2,1,1,26265.18,0,1,0,1,0,0
2793,748,39,3,157371.54,1,0,1,97734.3,1,0,0,0,1,0
2794,553,43,6,85200.82,2,1,1,160574.09,0,1,0,1,0,0
2795,529,27,1,0.0,2,1,1,37769.98,1,0,0,0,1,0
2796,634,34,3,145030.92,1,1,1,41820.65,1,0,0,1,0,0
2797,642,38,3,0.0,2,0,0,171463.83,1,0,0,1,0,0
2798,844,18,2,160980.03,1,0,0,145936.28,1,0,0,1,0,0
2799,695,50,8,0.0,1,1,0,126381.6,1,0,0,0,1,1
2800,698,36,2,82275.35,2,1,1,93249.26,1,0,0,1,0,0
2801,451,38,9,61482.47,1,1,1,167538.66,0,1,0,0,1,0
2802,635,41,10,0.0,2,1,1,61994.2,0,0,1,0,1,0
2803,513,31,5,174853.46,1,1,0,84238.63,0,0,1,0,1,0
2804,684,41,1,134177.06,1,0,0,177506.66,0,0,1,0,1,0
2805,576,24,3,0.0,1,0,1,78498.04,1,0,0,1,0,1
2806,605,35,6,0.0,2,1,1,45206.57,1,0,0,1,0,0
2807,687,38,4,117633.28,1,0,1,88396.6,0,1,0,1,0,0
2808,637,33,9,113913.53,1,0,1,65316.5,1,0,0,0,1,0
2809,483,50,9,0.0,2,1,1,111020.24,1,0,0,0,1,0
2810,678,27,2,0.0,2,1,1,13221.25,0,0,1,1,0,0
2811,794,41,7,0.0,2,1,1,74275.08,1,0,0,0,1,0
2812,687,29,4,78939.15,1,1,0,122134.56,0,1,0,0,1,1
2813,484,34,4,148249.54,1,0,1,33738.27,0,1,0,0,1,0
2814,549,45,6,124240.93,1,1,1,146372.51,0,1,0,1,0,0
2815,850,39,0,141829.67,1,1,1,92748.16,0,0,1,1,0,0
2816,616,59,5,153861.1,1,1,1,17699.48,1,0,0,1,0,0
2817,803,43,3,0.0,1,1,0,72051.44,0,0,1,1,0,0
2818,488,34,3,0.0,2,1,1,125979.36,1,0,0,1,0,0
2819,783,39,9,0.0,2,1,0,143752.77,0,0,1,1,0,0
2820,759,22,5,0.0,1,1,0,22303.17,1,0,0,0,1,0
2821,569,35,3,116969.35,1,0,0,94488.82,0,0,1,1,0,0
2822,656,44,10,143571.52,1,0,0,127444.14,1,0,0,1,0,0
2823,769,39,8,0.0,1,0,1,21016.0,1,0,0,0,1,0
2824,681,48,8,139480.18,1,1,1,163581.67,0,1,0,0,1,0
2825,657,38,5,123770.46,1,0,0,47019.66,0,1,0,0,1,1
2826,681,57,2,173306.13,1,0,1,131964.66,0,0,1,0,1,0
2827,544,22,4,0.0,2,1,0,70007.67,0,0,1,1,0,0
2828,709,30,5,0.0,2,0,1,161388.22,1,0,0,0,1,0
2829,783,38,9,114135.17,1,1,0,153269.98,1,0,0,1,0,0
2830,582,30,2,0.0,2,1,1,132029.95,1,0,0,1,0,0
2831,806,48,4,164701.68,1,1,1,21439.49,1,0,0,1,0,0
2832,714,63,4,138082.16,1,0,1,166677.54,1,0,0,1,0,0
2833,395,34,5,106011.59,1,1,1,17376.57,0,1,0,0,1,1
2834,487,53,4,199689.49,1,1,1,24207.86,1,0,0,1,0,1
2835,634,37,5,115345.86,2,0,0,168781.8,1,0,0,1,0,0
2836,780,26,3,140356.7,1,1,0,117144.15,1,0,0,0,1,0
2837,606,45,5,63832.43,1,1,1,93707.8,0,1,0,1,0,0
2838,559,45,8,24043.45,1,0,1,169781.45,1,0,0,1,0,1
2839,748,40,3,95297.11,1,0,0,171515.84,1,0,0,1,0,0
2840,476,40,4,0.0,2,0,0,182547.04,1,0,0,0,1,0
2841,737,44,7,0.0,2,0,0,57898.58,1,0,0,1,0,0
2842,628,25,7,0.0,2,1,1,195977.75,1,0,0,1,0,0
2843,529,32,9,147493.89,1,1,0,33656.35,1,0,0,1,0,0
2844,708,32,10,86614.06,2,1,1,172129.26,1,0,0,1,0,0
2845,631,40,3,107949.45,1,1,0,52449.62,0,1,0,1,0,1
2846,503,31,4,0.0,2,1,1,21645.06,0,0,1,1,0,0
2847,660,34,1,0.0,2,1,0,9692.58,1,0,0,1,0,0
2848,588,33,2,0.0,2,1,1,12483.56,0,0,1,1,0,0
2849,583,44,8,0.0,2,1,1,27431.62,1,0,0,0,1,0
2850,479,27,2,172463.45,1,1,1,40315.27,0,0,1,1,0,0
2851,610,57,7,72092.95,4,0,1,113228.82,1,0,0,0,1,1
2852,590,43,8,0.0,2,1,1,143628.31,1,0,0,1,0,0
2853,733,30,0,83319.28,1,0,0,57769.2,0,0,1,0,1,0
2854,472,29,8,102490.27,1,0,1,181224.56,1,0,0,1,0,0
2855,548,57,6,76165.65,1,1,1,133537.53,1,0,0,1,0,0
2856,461,28,8,0.0,1,1,1,103349.74,1,0,0,0,1,0
2857,776,36,1,0.0,2,1,0,53477.76,1,0,0,1,0,0
2858,668,42,3,150461.07,1,1,0,108139.23,1,0,0,1,0,0
2859,484,29,4,130114.39,1,1,0,164017.89,1,0,0,0,1,0
2860,520,34,4,134007.9,1,1,1,193209.11,1,0,0,1,0,0
2861,703,37,8,105961.68,2,0,1,74158.8,1,0,0,1,0,0
2862,778,34,5,139064.06,2,0,0,67949.32,1,0,0,1,0,0
2863,595,52,9,0.0,1,1,1,106340.66,1,0,0,1,0,1
2864,492,29,1,144591.96,1,1,1,196293.76,1,0,0,1,0,0
2865,639,35,8,0.0,2,1,0,170483.9,1,0,0,1,0,0
2866,665,28,8,191402.82,2,1,0,83238.4,1,0,0,1,0,0
2867,654,40,6,0.0,1,0,0,183872.88,1,0,0,1,0,1
2868,683,41,0,148863.17,1,1,1,163911.32,0,0,1,1,0,0
